pk_cityId,name,fk_stateId,createdBy,updatedBy,deletedBy,createdAt,updatedAt,deletedAt
1,Bombuflat,1,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
2,Garacharma,1,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
3,"Port Blair",1,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
4,Rangat,1,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
5,Addanki,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
6,Adivivaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
7,Adoni,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
8,Aganampudi,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
9,Ajjaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
10,Akividu,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
11,Akkarampalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
12,Akkayapalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
13,Akkireddipalem,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
14,Alampur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
15,Amalapuram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
16,Amudalavalasa,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
17,Amur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
18,Anakapalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
19,Anantapur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
20,Andole,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
21,Atmakur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
22,Attili,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
23,Avanigadda,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
24,Badepalli,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
25,Badvel,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
26,Balapur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
27,Bandarulanka,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
28,Banganapalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
29,Bapatla,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
30,Bapulapadu,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
31,Belampalli,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
32,Bestavaripeta,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
33,Betamcherla,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
34,Bhattiprolu,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
35,Bhimavaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
36,Bhimunipatnam,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
37,Bobbili,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
38,Bombuflat,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
39,Bommuru,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
40,Bugganipalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
41,Challapalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
42,Chandur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
43,Chatakonda,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
44,Chemmumiahpet,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
45,Chidiga,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
46,Chilakaluripet,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
47,Chimakurthy,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
48,Chinagadila,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
49,Chinagantyada,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
50,Chinnachawk,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
51,Chintalavalasa,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
52,Chipurupalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
53,Chirala,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
54,Chittoor,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
55,Chodavaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
56,Choutuppal,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
57,Chunchupalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
58,Cuddapah,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
59,Cumbum,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
60,Darnakal,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
61,Dasnapur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
62,Dauleshwaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
63,Dharmavaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
64,Dhone,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
65,"Dommara Nandyal",2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
66,Dowlaiswaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
67,"East Godavari Dist.",2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
68,Eddumailaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
69,Edulapuram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
70,"Ekambara kuppam",2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
71,Eluru,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
72,Enikapadu,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
73,Fakirtakya,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
74,Farrukhnagar,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
75,Gaddiannaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
76,Gajapathinagaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
77,Gajularega,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
78,Gajuvaka,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
79,Gannavaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
80,Garacharma,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
81,Garimellapadu,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
82,Giddalur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
83,Godavarikhani,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
84,Gopalapatnam,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
85,Gopalur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
86,Gorrekunta,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
87,Gudivada,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
88,Gudur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
89,Guntakal,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
90,Guntur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
91,Guti,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
92,Hindupur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
93,Hukumpeta,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
94,Ichchapuram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
95,Isnapur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
96,Jaggayyapeta,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
97,"Jallaram Kamanpur",2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
98,Jammalamadugu,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
99,Jangampalli,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
100,Jarjapupeta,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
101,Kadiri,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
102,Kaikalur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
103,Kakinada,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
104,Kallur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
105,Kalyandurg,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
106,Kamalapuram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
107,Kamareddi,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
108,Kanapaka,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
109,Kanigiri,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
110,Kanithi,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
111,Kankipadu,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
112,Kantabamsuguda,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
113,Kanuru,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
114,Karnul,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
115,Katheru,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
116,Kavali,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
117,Kazipet,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
118,"Khanapuram Haveli",2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
119,Kodar,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
120,Kollapur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
121,Kondapalem,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
122,Kondapalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
123,Kondukur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
124,Kosgi,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
125,Kothavalasa,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
126,Kottapalli,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
127,Kovur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
128,Kovurpalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
129,Kovvur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
130,Krishna,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
131,Kuppam,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
132,Kurmannapalem,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
133,Kurnool,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
134,Lakshettipet,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
135,"Lalbahadur Nagar",2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
136,Machavaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
137,Macherla,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
138,Machilipatnam,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
139,Madanapalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
140,Madaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
141,Madhuravada,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
142,Madikonda,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
143,Madugule,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
144,Mahabubnagar,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
145,Mahbubabad,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
146,Malkajgiri,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
147,Mamilapalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
148,Mancheral,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
149,Mandapeta,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
150,Mandasa,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
151,Mangalagiri,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
152,Manthani,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
153,Markapur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
154,Marturu,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
155,Metpalli,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
156,Mindi,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
157,Mirpet,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
158,Moragudi,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
159,Mothugudam,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
160,Nagari,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
161,Nagireddipalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
162,Nandigama,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
163,Nandikotkur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
164,Nandyal,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
165,Narasannapeta,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
166,Narasapur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
167,Narasaraopet,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
168,Narayanavanam,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
169,Narsapur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
170,Narsingi,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
171,Narsipatnam,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
172,Naspur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
173,Nathayyapalem,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
174,Nayudupeta,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
175,Nelimaria,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
176,Nellore,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
177,Nidadavole,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
178,Nuzvid,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
179,"Omerkhan daira",2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
180,Ongole,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
181,"Osmania University",2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
182,Pakala,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
183,Palakole,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
184,Palakurthi,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
185,Palasa,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
186,Palempalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
187,Palkonda,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
188,Palmaner,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
189,Pamur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
190,Panjim,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
191,Papampeta,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
192,Parasamba,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
193,Parvatipuram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
194,Patancheru,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
195,Payakaraopet,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
196,Pedagantyada,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
197,Pedana,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
198,Peddapuram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
199,Pendurthi,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
200,Penugonda,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
201,Penukonda,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
202,Phirangipuram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
203,Pithapuram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
204,Ponnur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
205,"Port Blair",2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
206,Pothinamallayyapalem,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
207,Prakasam,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
208,Prasadampadu,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
209,Prasantinilayam,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
210,Proddatur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
211,Pulivendla,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
212,Punganuru,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
213,Puttur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
214,Qutubullapur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
215,Rajahmundry,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
216,Rajamahendri,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
217,Rajampet,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
218,Rajendranagar,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
219,Rajoli,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
220,Ramachandrapuram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
221,Ramanayyapeta,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
222,Ramapuram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
223,Ramarajupalli,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
224,Ramavarappadu,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
225,Rameswaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
226,Rampachodavaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
227,Ravulapalam,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
228,Rayachoti,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
229,Rayadrug,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
230,Razam,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
231,Razole,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
232,Renigunta,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
233,Repalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
234,Rishikonda,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
235,Salur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
236,Samalkot,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
237,Sattenapalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
238,Seetharampuram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
239,Serilungampalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
240,Shankarampet,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
241,Shar,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
242,Singarayakonda,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
243,Sirpur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
244,Sirsilla,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
245,Sompeta,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
246,Sriharikota,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
247,Srikakulam,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
248,Srikalahasti,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
249,Sriramnagar,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
250,Sriramsagar,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
251,Srisailam,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
252,"Srisailamgudem Devasthanam",2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
253,Sulurpeta,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
254,Suriapet,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
255,Suryaraopet,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
256,Tadepalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
257,Tadepalligudem,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
258,Tadpatri,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
259,Tallapalle,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
260,Tanuku,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
261,Tekkali,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
262,Tenali,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
263,Tigalapahad,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
264,Tiruchanur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
265,Tirumala,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
266,Tirupati,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
267,Tirvuru,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
268,Trimulgherry,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
269,Tuni,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
270,Turangi,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
271,Ukkayapalli,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
272,Ukkunagaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
273,"Uppal Kalan",2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
274,"Upper Sileru",2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
275,Uravakonda,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
276,Vadlapudi,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
277,Vaparala,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
278,Vemalwada,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
279,Venkatagiri,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
280,Venkatapuram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
281,Vepagunta,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
282,Vetapalem,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
283,Vijayapuri,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
284,"Vijayapuri South",2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
285,Vijayawada,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
286,Vinukonda,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
287,Visakhapatnam,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
288,Vizianagaram,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
289,Vuyyuru,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
290,Wanparti,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
291,"West Godavari Dist.",2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
292,Yadagirigutta,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
293,Yarada,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
294,Yellamanchili,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
295,Yemmiganur,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
296,Yenamalakudru,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
297,Yendada,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
298,Yerraguntla,2,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
299,Along,3,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
300,Basar,3,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
301,Bondila,3,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
302,Changlang,3,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
303,Daporijo,3,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
304,Deomali,3,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
305,Itanagar,3,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
306,Jairampur,3,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
307,Khonsa,3,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
308,Naharlagun,3,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
309,Namsai,3,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
310,Pasighat,3,,,,"2022-09-29 11:05:35","2022-09-29 11:05:35",NULL
